transaction_id,account_id,beneficiary_id,device_id,transaction_timestamp,amount,currency,transaction_type,merchant_category,origin_country,destination_country,channel,is_suspicious,suspicious_pattern
TXN0000185,ACCT000520,BEN000423,DEV000584,2025-02-26T18:42:00,12.43,USD,card_payment,gambling,US,NG,web,False,normal_activity
TXN0000186,ACCT000610,BEN000619,DEV000205,2025-08-02T14:35:00,221.41,SGD,bank_transfer,cash_services,DE,GB,mobile,False,normal_activity
TXN0000187,ACCT000057,BEN000661,DEV000365,2025-10-15T08:29:00,166.1,AED,bank_transfer,electronics,GB,DE,web,True,unusual_amount_spike
TXN0000188,ACCT000325,BEN000085,DEV000410,2025-04-30T15:36:00,58.12,SGD,card_payment,electronics,FR,NL,mobile,False,normal_activity
TXN0000189,ACCT000141,BEN000080,DEV000093,2025-01-14T16:04:00,116.36,USD,card_payment,grocery,DE,NL,mobile,False,normal_activity
TXN0000190,ACCT000479,BEN000053,DEV000466,2025-12-05T00:13:00,92.09,EUR,international_transfer,grocery,DE,DE,web,False,normal_activity
TXN0000191,ACCT000547,BEN000515,DEV000087,2025-11-04T08:45:00,21.11,USD,bank_transfer,electronics,NG,FR,mobile,False,normal_activity
TXN0000192,ACCT000674,BEN000733,DEV000498,2025-09-16T18:08:00,24.82,EUR,bank_transfer,gambling,GB,ZA,branch,True,new_beneficiary_risk
TXN0000193,ACCT000249,BEN000025,DEV000076,2025-10-01T16:30:00,86.35,SGD,bank_transfer,grocery,GB,FR,mobile,False,normal_activity
TXN0000194,ACCT000210,BEN000111,DEV000108,2025-04-20T15:38:00,105.61,GBP,card_payment,cash_services,GB,PA,web,True,high_risk_jurisdiction_exposure
TXN0000195,ACCT000217,BEN000389,DEV000297,2025-10-18T07:42:00,24.62,USD,card_payment,cash_services,GB,US,web,False,normal_activity
TXN0000196,ACCT000533,BEN000313,DEV000110,2025-12-29T21:43:00,94.95,AED,international_transfer,grocery,FR,US,web,False,normal_activity
TXN0000197,ACCT000312,BEN000083,DEV000047,2025-04-19T09:06:00,17.05,AED,bank_transfer,grocery,US,NG,web,False,normal_activity
TXN0000198,ACCT000016,BEN000488,DEV000032,2025-06-22T14:30:00,116.97,AED,card_payment,travel,GB,GB,mobile,False,normal_activity
TXN0000199,ACCT000664,BEN000725,DEV000172,2025-11-07T03:26:00,30.1,SGD,international_transfer,cash_services,GB,PA,web,True,high_risk_jurisdiction_exposure
TXN0000200,ACCT000073,BEN000170,DEV000295,2025-03-22T14:53:00,71.7,SGD,bank_transfer,travel,US,GB,web,False,normal_activity
TXN0000201,ACCT000650,BEN000003,DEV000027,2025-09-10T06:32:00,61.64,EUR,card_payment,grocery,DE,GB,web,False,normal_activity
TXN0000202,ACCT000114,BEN000181,DEV000083,2025-01-11T12:23:00,189.54,SGD,card_payment,cash_services,US,GB,mobile,False,normal_activity
TXN0000203,ACCT000377,BEN000148,DEV000367,2025-12-20T12:25:00,82.92,USD,card_payment,grocery,BR,GB,mobile,False,normal_activity
TXN0000204,ACCT000219,BEN000373,DEV000192,2025-01-26T17:22:00,38.89,EUR,bank_transfer,cash_services,BR,FR,mobile,False,normal_activity
TXN0000205,ACCT000481,BEN000086,DEV000455,2025-01-08T07:17:00,92.17,EUR,international_transfer,gambling,DE,US,mobile,False,normal_activity
TXN0000206,ACCT000283,BEN000289,DEV000505,2025-06-01T21:58:00,458.6,GBP,card_payment,travel,GB,NL,mobile,False,normal_activity
TXN0000207,ACCT000258,BEN000096,DEV000019,2025-10-16T12:58:00,129.82,USD,card_payment,gambling,SG,US,mobile,False,normal_activity
TXN0000208,ACCT000334,BEN000542,DEV000570,2025-03-18T02:34:00,63.23,USD,card_payment,crypto_exchange,ZA,BR,mobile,False,normal_activity
TXN0000209,ACCT000680,BEN000376,DEV000411,2025-08-16T12:07:00,31.49,SGD,bank_transfer,electronics,AE,SG,mobile,False,normal_activity
TXN0000210,ACCT000172,BEN000061,DEV000494,2025-05-04T10:25:00,38.29,USD,cash_withdrawal,gambling,GB,GB,mobile,True,mule_account_style_behaviour
TXN0000211,ACCT000154,BEN000035,DEV000287,2025-12-27T23:58:00,122.98,USD,card_payment,electronics,GB,US,web,False,normal_activity
TXN0000212,ACCT000047,BEN000392,DEV000001,2025-06-22T13:58:00,30.05,SGD,international_transfer,cash_services,SG,BR,api,False,normal_activity
TXN0000213,ACCT000518,BEN000474,DEV000532,2025-06-11T17:02:00,66.85,EUR,card_payment,gambling,GB,SG,web,True,account_takeover_style_behaviour
TXN0000214,ACCT000475,BEN000140,DEV000341,2025-01-08T05:13:00,243.19,SGD,cash_withdrawal,cash_services,NL,DE,mobile,False,normal_activity
TXN0000215,ACCT000427,BEN000259,DEV000023,2025-04-13T01:46:00,76.35,USD,bank_transfer,gambling,GB,GB,mobile,False,normal_activity
TXN0000216,ACCT000017,BEN000486,DEV000100,2025-01-07T11:32:00,25.25,USD,bank_transfer,cash_services,FR,ZA,web,False,normal_activity
TXN0000217,ACCT000554,BEN000377,DEV000124,2025-11-18T02:34:00,473.46,EUR,cash_withdrawal,grocery,GB,GB,api,False,normal_activity
TXN0000218,ACCT000567,BEN000093,DEV000226,2025-06-24T07:28:00,325.77,USD,bank_transfer,grocery,DE,TR,mobile,True,mule_account_style_behaviour
TXN0000219,ACCT000662,BEN000314,DEV000266,2025-04-29T21:04:00,104.7,AED,cash_withdrawal,travel,DE,FR,mobile,False,normal_activity
TXN0000220,ACCT000651,BEN000159,DEV000257,2025-03-31T21:07:00,210.23,AED,bank_transfer,grocery,US,AE,mobile,False,normal_activity
TXN0000221,ACCT000185,BEN000742,DEV000521,2025-09-14T12:25:00,52.44,AED,bank_transfer,cash_services,AE,NG,mobile,False,normal_activity
TXN0000222,ACCT000498,BEN000644,DEV000566,2025-08-23T10:50:00,128.0,SGD,card_payment,grocery,US,DE,mobile,False,normal_activity
TXN0000223,ACCT000282,BEN000250,DEV000408,2025-05-02T02:59:00,16273.14,GBP,bank_transfer,travel,ZA,SG,web,True,rapid_movement_of_funds
TXN0000224,ACCT000418,BEN000189,DEV000381,2025-04-14T18:45:00,19.69,AED,international_transfer,electronics,DE,US,mobile,False,normal_activity
TXN0000225,ACCT000233,BEN000108,DEV000519,2025-12-12T04:31:00,687.27,USD,bank_transfer,cash_services,US,NG,mobile,False,normal_activity
TXN0000226,ACCT000460,BEN000590,DEV000161,2025-01-22T11:00:00,18.8,USD,cash_withdrawal,grocery,NG,PA,web,False,normal_activity
TXN0000227,ACCT000667,BEN000735,DEV000335,2025-07-12T00:38:00,87.16,EUR,international_transfer,cash_services,FR,AE,web,False,normal_activity
TXN0000228,ACCT000457,BEN000219,DEV000386,2025-12-19T18:32:00,86.25,EUR,card_payment,grocery,GB,NG,mobile,False,normal_activity
TXN0000229,ACCT000645,BEN000512,DEV000172,2025-04-27T17:22:00,106.1,AED,bank_transfer,grocery,GB,AE,web,False,normal_activity
TXN0000230,ACCT000653,BEN000189,DEV000572,2025-01-22T15:09:00,61.52,EUR,international_transfer,grocery,AE,US,mobile,False,normal_activity
TXN0000231,ACCT000084,BEN000734,DEV000142,2025-10-28T04:23:00,62.1,EUR,card_payment,cash_services,BR,FR,mobile,True,mule_account_style_behaviour
TXN0000232,ACCT000676,BEN000240,DEV000036,2025-11-26T22:47:00,75.53,GBP,card_payment,grocery,AE,AE,mobile,True,high_risk_jurisdiction_exposure
TXN0000233,ACCT000573,BEN000077,DEV000195,2025-01-23T19:16:00,102.71,SGD,card_payment,grocery,GB,AE,mobile,False,normal_activity
TXN0000234,ACCT000299,BEN000705,DEV000490,2025-05-19T01:20:00,652.77,USD,international_transfer,grocery,ZA,SG,mobile,True,unusual_amount_spike
TXN0000235,ACCT000421,BEN000757,DEV000225,2025-02-04T05:19:00,62.71,SGD,international_transfer,electronics,GB,FR,web,False,normal_activity
TXN0000236,ACCT000432,BEN000318,DEV000131,2025-11-25T08:46:00,20.31,EUR,international_transfer,travel,US,SG,branch,False,normal_activity
TXN0000237,ACCT000551,BEN000726,DEV000524,2025-11-02T09:38:00,408.43,SGD,bank_transfer,grocery,US,ZA,mobile,False,normal_activity
TXN0000238,ACCT000562,BEN000196,DEV000092,2025-10-25T11:18:00,108.0,SGD,bank_transfer,travel,AE,US,mobile,False,normal_activity
TXN0000239,ACCT000072,BEN000217,DEV000096,2025-04-29T01:06:00,80.48,EUR,card_payment,crypto_exchange,FR,US,mobile,False,normal_activity
TXN0000240,ACCT000001,BEN000430,DEV000540,2025-09-18T20:39:00,38.01,EUR,international_transfer,travel,BR,US,mobile,False,normal_activity
TXN0000241,ACCT000173,BEN000481,DEV000193,2025-03-06T10:37:00,27.02,SGD,international_transfer,electronics,NG,SG,branch,False,normal_activity
TXN0000242,ACCT000369,BEN000309,DEV000002,2025-02-23T20:40:00,144.6,GBP,bank_transfer,cash_services,US,GB,mobile,False,normal_activity
TXN0000243,ACCT000595,BEN000640,DEV000261,2025-08-03T07:28:00,57.75,AED,card_payment,crypto_exchange,FR,SG,web,False,normal_activity
TXN0000244,ACCT000458,BEN000633,DEV000445,2025-12-20T02:35:00,116.62,EUR,international_transfer,gambling,SG,SG,web,False,normal_activity
TXN0000245,ACCT000096,BEN000097,DEV000455,2025-04-03T22:05:00,19.75,AED,international_transfer,grocery,DE,FR,branch,False,normal_activity
TXN0000246,ACCT000503,BEN000793,DEV000053,2025-06-20T23:57:00,268.32,EUR,international_transfer,electronics,US,ZA,mobile,False,normal_activity
TXN0000247,ACCT000328,BEN000128,DEV000169,2025-12-27T07:43:00,150.09,GBP,bank_transfer,travel,DE,GB,mobile,False,normal_activity
TXN0000248,ACCT000259,BEN000422,DEV000371,2025-06-05T04:24:00,61.99,SGD,card_payment,travel,GB,US,mobile,False,normal_activity
TXN0000249,ACCT000541,BEN000339,DEV000397,2025-10-27T12:27:00,101.58,EUR,card_payment,grocery,US,NG,web,False,normal_activity
TXN0000250,ACCT000207,BEN000362,DEV000373,2025-09-08T00:14:00,129.92,AED,bank_transfer,electronics,ZA,GB,web,False,normal_activity
TXN0000251,ACCT000434,BEN000103,DEV000203,2025-11-21T13:10:00,20.02,AED,international_transfer,electronics,FR,FR,web,False,normal_activity
TXN0000252,ACCT000128,BEN000275,DEV000518,2025-05-03T05:55:00,301.88,USD,card_payment,electronics,GB,DE,mobile,False,normal_activity
TXN0000253,ACCT000268,BEN000025,DEV000047,2025-11-01T06:13:00,103.02,SGD,bank_transfer,grocery,US,FR,mobile,False,normal_activity
TXN0000254,ACCT000391,BEN000779,DEV000494,2025-10-28T16:29:00,35.39,EUR,international_transfer,grocery,GB,GB,web,False,normal_activity
TXN0000255,ACCT000437,BEN000116,DEV000564,2025-11-20T08:08:00,5000.0,EUR,card_payment,travel,ZA,GB,mobile,True,round_number_payments
TXN0000256,ACCT000644,BEN000387,DEV000412,2025-11-27T12:37:00,162.13,EUR,bank_transfer,electronics,US,DE,api,True,high_transaction_velocity
TXN0000257,ACCT000204,BEN000173,DEV000258,2025-05-04T08:41:00,80.64,SGD,cash_withdrawal,grocery,FR,GB,web,False,normal_activity
TXN0000258,ACCT000628,BEN000143,DEV000229,2025-10-29T21:51:00,102.96,SGD,bank_transfer,crypto_exchange,AE,AE,mobile,False,normal_activity
TXN0000259,ACCT000572,BEN000313,DEV000262,2025-09-03T19:05:00,68.31,AED,bank_transfer,electronics,GB,US,web,False,normal_activity
TXN0000260,ACCT000252,BEN000776,DEV000100,2025-02-02T23:34:00,27.05,AED,cash_withdrawal,grocery,FR,GB,mobile,False,normal_activity
TXN0000261,ACCT000099,BEN000383,DEV000134,2025-11-28T01:10:00,105.4,USD,card_payment,grocery,US,US,api,False,normal_activity
TXN0000262,ACCT000181,BEN000769,DEV000382,2025-09-21T05:40:00,55.82,EUR,bank_transfer,electronics,GB,GB,web,False,normal_activity
TXN0000263,ACCT000461,BEN000662,DEV000331,2025-09-08T08:55:00,65.4,AED,international_transfer,electronics,SG,US,mobile,False,normal_activity
TXN0000264,ACCT000553,BEN000349,DEV000299,2025-01-25T21:04:00,566.4,AED,card_payment,grocery,NL,NL,web,False,normal_activity
TXN0000265,ACCT000429,BEN000721,DEV000285,2025-12-30T23:04:00,145.79,EUR,card_payment,grocery,SG,AE,mobile,False,normal_activity
TXN0000266,ACCT000508,BEN000279,DEV000047,2025-12-20T13:35:00,153.56,GBP,card_payment,cash_services,US,US,mobile,False,normal_activity
TXN0000267,ACCT000072,BEN000402,DEV000521,2025-11-12T22:04:00,771.6,USD,bank_transfer,travel,AE,DE,mobile,False,normal_activity
TXN0000268,ACCT000354,BEN000545,DEV000574,2025-05-04T00:03:00,94.27,AED,card_payment,grocery,GB,GB,mobile,False,normal_activity
TXN0000269,ACCT000612,BEN000472,DEV000148,2025-01-26T21:25:00,74.27,SGD,bank_transfer,crypto_exchange,DE,GB,mobile,False,normal_activity
TXN0000270,ACCT000273,BEN000664,DEV000189,2025-09-29T00:04:00,36.19,SGD,bank_transfer,grocery,BR,BR,api,False,normal_activity
TXN0000271,ACCT000630,BEN000131,DEV000379,2025-07-03T02:35:00,44.38,SGD,bank_transfer,grocery,US,US,mobile,False,normal_activity
TXN0000272,ACCT000087,BEN000399,DEV000002,2025-04-03T07:25:00,10.57,GBP,bank_transfer,gambling,US,US,branch,False,normal_activity
TXN0000273,ACCT000686,BEN000532,DEV000062,2025-04-11T13:44:00,135.83,EUR,international_transfer,cash_services,US,DE,mobile,False,normal_activity
TXN0000274,ACCT000550,BEN000265,DEV000542,2025-09-04T04:26:00,21.32,SGD,bank_transfer,travel,GB,ZA,branch,False,normal_activity
TXN0000275,ACCT000439,BEN000694,DEV000104,2025-11-16T09:29:00,150.27,GBP,international_transfer,electronics,US,AE,web,False,normal_activity
TXN0000276,ACCT000433,BEN000242,DEV000347,2025-07-30T22:18:00,64.15,EUR,bank_transfer,travel,US,GB,web,False,normal_activity
TXN0000277,ACCT000656,BEN000241,DEV000530,2025-12-09T02:17:00,74.83,USD,card_payment,electronics,US,GB,web,False,normal_activity
TXN0000278,ACCT000264,BEN000262,DEV000440,2025-07-26T03:32:00,64.19,AED,card_payment,crypto_exchange,FR,FR,web,False,normal_activity
TXN0000279,ACCT000116,BEN000542,DEV000164,2025-07-26T19:34:00,232.17,USD,bank_transfer,crypto_exchange,GB,AE,web,True,high_risk_jurisdiction_exposure
TXN0000280,ACCT000644,BEN000095,DEV000092,2025-05-12T20:33:00,198.05,USD,bank_transfer,grocery,AE,FR,branch,False,normal_activity
TXN0000281,ACCT000072,BEN000115,DEV000431,2025-01-22T05:18:00,64.97,AED,cash_withdrawal,grocery,GB,GB,mobile,False,normal_activity
TXN0000282,ACCT000462,BEN000623,DEV000243,2025-04-04T20:21:00,29.69,SGD,bank_transfer,crypto_exchange,US,GB,mobile,False,normal_activity
TXN0000283,ACCT000187,BEN000166,DEV000581,2025-05-07T12:54:00,153.16,AED,international_transfer,electronics,GB,ZA,api,False,normal_activity
TXN0000284,ACCT000651,BEN000084,DEV000388,2025-08-15T13:01:00,27.74,EUR,card_payment,cash_services,NG,US,web,True,account_takeover_style_behaviour
TXN0000285,ACCT000682,BEN000211,DEV000007,2025-03-10T19:55:00,16.45,GBP,bank_transfer,grocery,AE,GB,web,False,normal_activity
TXN0000286,ACCT000333,BEN000319,DEV000151,2025-07-05T20:14:00,104.43,USD,card_payment,cash_services,BR,GB,web,False,normal_activity
TXN0000287,ACCT000374,BEN000027,DEV000447,2025-07-13T04:26:00,199.66,GBP,card_payment,grocery,FR,NG,branch,False,normal_activity
TXN0000288,ACCT000319,BEN000668,DEV000421,2025-07-06T10:26:00,46.31,AED,bank_transfer,grocery,NL,DE,mobile,False,normal_activity
TXN0000289,ACCT000298,BEN000094,DEV000446,2025-12-26T11:11:00,95.97,GBP,card_payment,cash_services,SG,ZA,mobile,False,normal_activity
TXN0000290,ACCT000657,BEN000324,DEV000141,2025-03-10T10:39:00,45.87,SGD,card_payment,electronics,DE,GB,web,False,normal_activity
TXN0000291,ACCT000201,BEN000162,DEV000150,2025-05-06T06:57:00,127.71,EUR,card_payment,grocery,US,US,mobile,False,normal_activity
TXN0000292,ACCT000672,BEN000236,DEV000126,2025-05-15T01:13:00,178.67,EUR,international_transfer,electronics,SG,US,mobile,False,normal_activity
TXN0000293,ACCT000456,BEN000037,DEV000418,2025-09-25T21:36:00,52.64,AED,international_transfer,travel,GB,GB,api,False,normal_activity
TXN0000294,ACCT000673,BEN000759,DEV000007,2025-08-30T10:49:00,26.45,AED,international_transfer,cash_services,AE,AE,web,False,normal_activity
TXN0000295,ACCT000429,BEN000750,DEV000489,2025-10-31T08:02:00,17.97,USD,card_payment,gambling,GB,US,web,False,normal_activity
TXN0000296,ACCT000574,BEN000102,DEV000170,2025-07-13T12:55:00,153.41,AED,card_payment,electronics,GB,GB,web,False,normal_activity
TXN0000297,ACCT000343,BEN000158,DEV000293,2025-10-31T00:19:00,23.98,AED,card_payment,grocery,ZA,FR,mobile,False,normal_activity
TXN0000298,ACCT000324,BEN000708,DEV000149,2025-01-11T02:34:00,93.21,AED,bank_transfer,grocery,GB,GB,web,False,normal_activity
TXN0000299,ACCT000181,BEN000332,DEV000256,2025-02-24T13:51:00,134.24,GBP,international_transfer,gambling,GB,DE,web,False,normal_activity
TXN0000300,ACCT000148,BEN000050,DEV000459,2025-08-11T07:39:00,42.47,GBP,card_payment,grocery,GB,NL,web,False,normal_activity
TXN0000301,ACCT000027,BEN000109,DEV000120,2025-03-28T16:00:00,20598.5,GBP,bank_transfer,grocery,TR,AE,mobile,True,rapid_movement_of_funds
TXN0000302,ACCT000269,BEN000331,DEV000342,2025-04-18T06:15:00,163.88,AED,card_payment,electronics,GB,ZA,web,False,normal_activity
TXN0000303,ACCT000692,BEN000447,DEV000035,2025-03-23T11:54:00,32.22,AED,bank_transfer,crypto_exchange,FR,TR,mobile,False,normal_activity
TXN0000304,ACCT000657,BEN000506,DEV000107,2025-02-20T09:56:00,29.41,USD,international_transfer,travel,US,SG,mobile,False,normal_activity
TXN0000305,ACCT000484,BEN000123,DEV000411,2025-04-19T12:09:00,54.0,EUR,bank_transfer,electronics,AE,GB,web,False,normal_activity
TXN0000306,ACCT000255,BEN000297,DEV000341,2025-12-01T13:04:00,210.63,EUR,bank_transfer,cash_services,NL,AE,api,False,normal_activity
TXN0000307,ACCT000365,BEN000209,DEV000367,2025-01-18T02:01:00,284.19,USD,bank_transfer,grocery,BR,US,mobile,False,normal_activity
TXN0000308,ACCT000530,BEN000428,DEV000136,2025-12-29T18:28:00,61.01,AED,bank_transfer,grocery,DE,FR,mobile,False,normal_activity
TXN0000309,ACCT000002,BEN000258,DEV000124,2025-07-16T20:58:00,35.13,AED,card_payment,grocery,GB,GB,api,True,mule_account_style_behaviour
TXN0000310,ACCT000647,BEN000164,DEV000256,2025-10-09T02:37:00,17384.5,USD,cash_withdrawal,travel,GB,US,api,True,rapid_movement_of_funds
TXN0000311,ACCT000610,BEN000653,DEV000078,2025-09-28T10:32:00,14.84,EUR,bank_transfer,gambling,GB,NG,mobile,False,normal_activity
TXN0000312,ACCT000680,BEN000456,DEV000533,2025-01-23T11:15:00,83.33,GBP,card_payment,travel,NL,DE,branch,False,normal_activity
TXN0000313,ACCT000067,BEN000380,DEV000161,2025-04-06T04:45:00,64.1,GBP,bank_transfer,electronics,NG,GB,api,False,normal_activity
TXN0000314,ACCT000664,BEN000108,DEV000432,2025-11-14T14:33:00,213.67,AED,card_payment,electronics,US,NG,mobile,True,new_beneficiary_risk
TXN0000315,ACCT000430,BEN000057,DEV000095,2025-08-22T12:54:00,234.05,AED,card_payment,travel,NL,FR,web,False,normal_activity
TXN0000316,ACCT000389,BEN000637,DEV000391,2025-05-16T18:05:00,28.55,GBP,card_payment,grocery,US,GB,mobile,False,normal_activity
TXN0000317,ACCT000126,BEN000775,DEV000123,2025-07-19T03:20:00,77.55,EUR,international_transfer,grocery,DE,SG,branch,False,normal_activity
TXN0000318,ACCT000345,BEN000468,DEV000169,2025-06-07T02:44:00,39.9,GBP,card_payment,grocery,DE,GB,mobile,False,normal_activity
TXN0000319,ACCT000255,BEN000032,DEV000248,2025-02-06T04:43:00,51.21,EUR,international_transfer,grocery,NL,US,web,False,normal_activity
TXN0000320,ACCT000692,BEN000386,DEV000075,2025-12-08T18:15:00,116.24,USD,card_payment,grocery,DE,FR,web,False,normal_activity
TXN0000321,ACCT000238,BEN000225,DEV000075,2025-03-29T12:27:00,49.33,EUR,card_payment,grocery,DE,GB,mobile,False,normal_activity
TXN0000322,ACCT000153,BEN000044,DEV000452,2025-11-12T01:49:00,79.4,SGD,cash_withdrawal,electronics,NG,NG,web,False,normal_activity
TXN0000323,ACCT000663,BEN000114,DEV000208,2025-03-30T03:24:00,157.83,GBP,card_payment,travel,GB,NL,mobile,False,normal_activity
TXN0000324,ACCT000132,BEN000400,DEV000341,2025-08-09T18:40:00,260.77,EUR,international_transfer,grocery,NL,TR,mobile,False,normal_activity
TXN0000325,ACCT000634,BEN000342,DEV000388,2025-06-28T08:49:00,86.47,USD,bank_transfer,grocery,NG,GB,api,False,normal_activity
TXN0000326,ACCT000675,BEN000451,DEV000374,2025-11-19T10:37:00,74.14,USD,card_payment,grocery,DE,AE,api,False,normal_activity
TXN0000327,ACCT000216,BEN000555,DEV000377,2025-08-18T03:58:00,24.62,AED,international_transfer,crypto_exchange,DE,NL,web,False,normal_activity
TXN0000328,ACCT000483,BEN000213,DEV000586,2025-08-06T02:03:00,277.89,AED,card_payment,travel,NG,US,branch,False,normal_activity
TXN0000329,ACCT000558,BEN000230,DEV000379,2025-04-21T00:02:00,104.18,SGD,card_payment,electronics,US,GB,mobile,False,normal_activity
TXN0000330,ACCT000376,BEN000543,DEV000209,2025-11-12T22:45:00,75.38,SGD,international_transfer,travel,NL,NG,web,False,normal_activity
TXN0000331,ACCT000488,BEN000158,DEV000171,2025-02-16T09:36:00,71.99,USD,card_payment,grocery,FR,FR,branch,False,normal_activity
TXN0000332,ACCT000093,BEN000062,DEV000481,2025-07-04T19:28:00,92.26,SGD,bank_transfer,gambling,GB,GB,branch,False,normal_activity
TXN0000333,ACCT000362,BEN000683,DEV000254,2025-04-09T06:21:00,133.57,EUR,card_payment,grocery,GB,SG,mobile,False,normal_activity
TXN0000334,ACCT000360,BEN000167,DEV000336,2025-06-17T09:10:00,149.31,USD,international_transfer,travel,GB,DE,mobile,False,normal_activity
TXN0000335,ACCT000397,BEN000097,DEV000489,2025-01-15T16:02:00,284.21,SGD,card_payment,electronics,GB,FR,web,True,new_beneficiary_risk
TXN0000336,ACCT000661,BEN000591,DEV000142,2025-09-10T09:11:00,82.97,AED,card_payment,electronics,BR,US,mobile,False,normal_activity
TXN0000337,ACCT000578,BEN000426,DEV000134,2025-10-01T06:18:00,323.36,USD,international_transfer,travel,US,GB,web,False,normal_activity
