alert_id,transaction_id,account_id,alert_type,alert_severity,alert_status,alert_timestamp,alert_reason
ALERT000828,TXN0004563,ACCT000285,structuring_indicator,medium,in_review,2025-07-24T06:26:00,Synthetic alert generated for round number payments.
ALERT000829,TXN0004571,ACCT000137,shared_device,medium,escalated,2025-06-04T12:37:00,Synthetic alert generated for shared device behaviour.
ALERT000830,TXN0004573,ACCT000314,jurisdiction_risk,high,closed_false_positive,2025-07-03T19:06:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000831,TXN0004579,ACCT000204,account_takeover,high,closed_false_positive,2025-02-10T08:24:00,Synthetic alert generated for account takeover style behaviour.
ALERT000832,TXN0004582,ACCT000246,shared_device,medium,in_review,2025-10-20T13:41:00,Synthetic alert generated for shared device behaviour.
ALERT000833,TXN0004614,ACCT000601,jurisdiction_risk,high,open,2025-02-26T12:00:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000834,TXN0004617,ACCT000236,jurisdiction_risk,high,in_review,2025-09-21T23:11:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000835,TXN0004621,ACCT000526,rapid_movement,high,closed_false_positive,2025-12-12T09:44:00,Synthetic alert generated for rapid movement of funds.
ALERT000836,TXN0004650,ACCT000654,structuring_indicator,high,open,2025-10-25T21:20:00,Synthetic alert generated for round number payments.
ALERT000837,TXN0004652,ACCT000139,velocity_rule,medium,open,2025-08-30T07:25:00,Synthetic alert generated for high transaction velocity.
ALERT000838,TXN0004653,ACCT000599,structuring_indicator,medium,in_review,2025-12-28T12:48:00,Synthetic alert generated for round number payments.
ALERT000839,TXN0004654,ACCT000435,amount_spike,medium,in_review,2025-09-08T14:53:00,Synthetic alert generated for unusual amount spike.
ALERT000840,TXN0004660,ACCT000088,jurisdiction_risk,high,closed_false_positive,2025-10-12T23:21:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000841,TXN0004675,ACCT000263,jurisdiction_risk,high,escalated,2025-03-23T01:49:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000842,TXN0004681,ACCT000215,jurisdiction_risk,high,open,2025-12-15T07:48:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000843,TXN0004685,ACCT000597,jurisdiction_risk,high,open,2025-08-22T21:17:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000844,TXN0004686,ACCT000129,new_beneficiary,high,closed_false_positive,2025-01-14T23:43:00,Synthetic alert generated for new beneficiary risk.
ALERT000845,TXN0004698,ACCT000358,structuring_indicator,high,open,2025-08-05T11:44:00,Synthetic alert generated for round number payments.
ALERT000846,TXN0004701,ACCT000120,amount_spike,medium,open,2025-01-21T13:44:00,Synthetic alert generated for unusual amount spike.
ALERT000847,TXN0004706,ACCT000279,shared_device,medium,open,2025-09-02T05:37:00,Synthetic alert generated for shared device behaviour.
ALERT000848,TXN0004710,ACCT000637,jurisdiction_risk,high,open,2025-06-18T15:25:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000849,TXN0004713,ACCT000329,velocity_rule,medium,in_review,2025-03-16T10:21:00,Synthetic alert generated for high transaction velocity.
ALERT000850,TXN0004731,ACCT000063,mule_activity,high,open,2025-08-16T10:39:00,Synthetic alert generated for mule account style behaviour.
ALERT000851,TXN0004737,ACCT000057,mule_activity,medium,in_review,2025-04-10T06:34:00,Synthetic alert generated for mule account style behaviour.
ALERT000852,TXN0004744,ACCT000115,velocity_rule,high,closed_false_positive,2025-03-19T23:09:00,Synthetic alert generated for high transaction velocity.
ALERT000853,TXN0004746,ACCT000595,jurisdiction_risk,high,open,2025-12-19T17:34:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000854,TXN0004752,ACCT000083,account_takeover,high,in_review,2025-01-13T05:17:00,Synthetic alert generated for account takeover style behaviour.
ALERT000855,TXN0004754,ACCT000351,amount_spike,medium,open,2025-12-02T06:04:00,Synthetic alert generated for unusual amount spike.
ALERT000856,TXN0004760,ACCT000672,structuring_indicator,medium,closed_false_positive,2025-03-03T09:00:00,Synthetic alert generated for round number payments.
ALERT000857,TXN0004763,ACCT000112,structuring_indicator,medium,open,2025-03-08T07:38:00,Synthetic alert generated for round number payments.
ALERT000858,TXN0004772,ACCT000189,shared_device,medium,closed_false_positive,2025-10-29T22:44:00,Synthetic alert generated for shared device behaviour.
ALERT000859,TXN0004776,ACCT000067,account_takeover,high,closed_false_positive,2025-04-19T18:42:00,Synthetic alert generated for account takeover style behaviour.
ALERT000860,TXN0004777,ACCT000430,structuring_indicator,medium,in_review,2025-01-30T06:56:00,Synthetic alert generated for round number payments.
ALERT000861,TXN0004778,ACCT000054,shared_device,medium,escalated,2025-07-31T17:50:00,Synthetic alert generated for shared device behaviour.
ALERT000862,TXN0004787,ACCT000021,rapid_movement,medium,in_review,2025-12-24T12:09:00,Synthetic alert generated for rapid movement of funds.
ALERT000863,TXN0004796,ACCT000585,structuring_indicator,high,open,2025-06-09T04:58:00,Synthetic alert generated for round number payments.
ALERT000864,TXN0004797,ACCT000314,structuring_indicator,medium,open,2025-09-04T07:51:00,Synthetic alert generated for round number payments.
ALERT000865,TXN0004816,ACCT000625,shared_device,medium,closed_false_positive,2025-06-29T19:55:00,Synthetic alert generated for shared device behaviour.
ALERT000866,TXN0004817,ACCT000013,amount_spike,medium,in_review,2025-09-12T06:59:00,Synthetic alert generated for unusual amount spike.
ALERT000867,TXN0004821,ACCT000044,shared_device,medium,escalated,2025-07-17T20:46:00,Synthetic alert generated for shared device behaviour.
ALERT000868,TXN0004845,ACCT000270,velocity_rule,medium,escalated,2025-09-28T17:23:00,Synthetic alert generated for high transaction velocity.
ALERT000869,TXN0004852,ACCT000249,shared_device,medium,in_review,2025-03-23T14:21:00,Synthetic alert generated for shared device behaviour.
ALERT000870,TXN0004854,ACCT000446,amount_spike,high,in_review,2025-06-30T13:33:00,Synthetic alert generated for unusual amount spike.
ALERT000871,TXN0004856,ACCT000384,amount_spike,high,open,2025-08-28T14:59:00,Synthetic alert generated for unusual amount spike.
ALERT000872,TXN0004876,ACCT000469,jurisdiction_risk,high,open,2025-08-02T21:52:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000873,TXN0004879,ACCT000269,rapid_movement,medium,open,2025-05-20T15:43:00,Synthetic alert generated for rapid movement of funds.
ALERT000874,TXN0004880,ACCT000081,velocity_rule,medium,in_review,2025-01-19T10:11:00,Synthetic alert generated for high transaction velocity.
ALERT000875,TXN0004884,ACCT000219,structuring_indicator,medium,open,2025-06-29T12:46:00,Synthetic alert generated for round number payments.
ALERT000876,TXN0004890,ACCT000209,mule_activity,medium,escalated,2025-12-15T21:54:00,Synthetic alert generated for mule account style behaviour.
ALERT000877,TXN0004905,ACCT000352,structuring_indicator,medium,escalated,2025-09-08T04:33:00,Synthetic alert generated for round number payments.
ALERT000878,TXN0004908,ACCT000174,velocity_rule,medium,open,2025-08-30T22:18:00,Synthetic alert generated for high transaction velocity.
ALERT000879,TXN0004909,ACCT000655,shared_device,medium,in_review,2025-06-02T00:26:00,Synthetic alert generated for shared device behaviour.
ALERT000880,TXN0004910,ACCT000493,velocity_rule,medium,in_review,2025-02-28T05:09:00,Synthetic alert generated for high transaction velocity.
ALERT000881,TXN0004916,ACCT000488,velocity_rule,medium,in_review,2025-03-16T05:41:00,Synthetic alert generated for high transaction velocity.
ALERT000882,TXN0004918,ACCT000033,new_beneficiary,medium,closed_false_positive,2025-08-25T22:04:00,Synthetic alert generated for new beneficiary risk.
ALERT000883,TXN0004919,ACCT000471,account_takeover,high,in_review,2025-01-01T08:20:00,Synthetic alert generated for account takeover style behaviour.
ALERT000884,TXN0004922,ACCT000253,shared_device,medium,in_review,2025-12-15T13:22:00,Synthetic alert generated for shared device behaviour.
ALERT000885,TXN0004929,ACCT000468,jurisdiction_risk,high,open,2025-09-20T11:57:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000886,TXN0004933,ACCT000606,shared_device,medium,open,2025-04-05T07:16:00,Synthetic alert generated for shared device behaviour.
ALERT000887,TXN0004937,ACCT000099,velocity_rule,high,closed_false_positive,2025-03-18T19:34:00,Synthetic alert generated for high transaction velocity.
ALERT000888,TXN0004939,ACCT000692,new_beneficiary,high,escalated,2025-10-15T11:42:00,Synthetic alert generated for new beneficiary risk.
ALERT000889,TXN0004941,ACCT000493,shared_device,medium,in_review,2025-03-04T22:47:00,Synthetic alert generated for shared device behaviour.
ALERT000890,TXN0004946,ACCT000626,rapid_movement,high,open,2025-09-22T09:44:00,Synthetic alert generated for rapid movement of funds.
ALERT000891,TXN0004948,ACCT000156,amount_spike,high,in_review,2025-06-02T09:32:00,Synthetic alert generated for unusual amount spike.
ALERT000892,TXN0004950,ACCT000434,structuring_indicator,high,in_review,2025-02-12T11:21:00,Synthetic alert generated for round number payments.
ALERT000893,TXN0004952,ACCT000664,mule_activity,high,in_review,2025-03-30T03:09:00,Synthetic alert generated for mule account style behaviour.
ALERT000894,TXN0004958,ACCT000218,amount_spike,medium,open,2025-02-18T17:45:00,Synthetic alert generated for unusual amount spike.
ALERT000895,TXN0004959,ACCT000234,amount_spike,medium,escalated,2025-05-10T03:42:00,Synthetic alert generated for unusual amount spike.
ALERT000896,TXN0004970,ACCT000682,shared_device,medium,escalated,2025-09-18T03:11:00,Synthetic alert generated for shared device behaviour.
ALERT000897,TXN0004972,ACCT000458,structuring_indicator,medium,escalated,2025-02-02T07:46:00,Synthetic alert generated for round number payments.
ALERT000898,TXN0004977,ACCT000667,amount_spike,medium,escalated,2025-10-05T22:12:00,Synthetic alert generated for unusual amount spike.
ALERT000899,TXN0004979,ACCT000608,velocity_rule,medium,open,2025-09-02T21:56:00,Synthetic alert generated for high transaction velocity.
ALERT000900,TXN0005000,ACCT000461,mule_activity,medium,open,2025-03-05T09:04:00,Synthetic alert generated for mule account style behaviour.
