transaction_id,account_id,customer_id,is_suspicious,suspicious_pattern,anomaly_score,is_anomaly,anomaly_rank,anomaly_band,top_anomaly_reasons
TXN0000156,ACCT000348,CUST000338,True,rapid_movement_of_funds,74.2101,True,147,High,HIGH_VALUE_TRANSACTION; HIGH_RISK_JURISDICTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0003952,ACCT000037,CUST000028,True,round_number_payments,74.144,True,148,High,ROUND_AMOUNT_PATTERN
TXN0004763,ACCT000112,CUST000123,True,round_number_payments,74.0978,True,149,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003843,ACCT000152,CUST000370,True,rapid_movement_of_funds,73.7886,True,150,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001620,ACCT000003,CUST000018,True,rapid_movement_of_funds,73.6423,True,151,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0003818,ACCT000242,CUST000311,True,rapid_movement_of_funds,73.5904,True,152,High,HIGH_VALUE_TRANSACTION; HIGH_RISK_JURISDICTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001493,ACCT000559,CUST000321,True,rapid_movement_of_funds,72.8733,True,153,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001039,ACCT000571,CUST000065,True,round_number_payments,72.6742,True,154,High,ROUND_AMOUNT_PATTERN; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002976,ACCT000540,CUST000118,True,round_number_payments,72.548,True,155,High,ROUND_AMOUNT_PATTERN
TXN0002858,ACCT000614,CUST000309,True,rapid_movement_of_funds,72.5202,True,156,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0003066,ACCT000484,CUST000411,True,round_number_payments,72.3277,True,157,High,ROUND_AMOUNT_PATTERN
TXN0003164,ACCT000296,CUST000103,True,rapid_movement_of_funds,72.2557,True,158,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT
TXN0003532,ACCT000137,CUST000128,True,rapid_movement_of_funds,71.1881,True,159,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001328,ACCT000203,CUST000139,True,rapid_movement_of_funds,70.9483,True,160,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000653,ACCT000107,CUST000226,True,rapid_movement_of_funds,70.9185,True,161,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000169,ACCT000262,CUST000081,True,round_number_payments,70.8455,True,162,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0004012,ACCT000151,CUST000465,True,rapid_movement_of_funds,70.8102,True,163,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000523,ACCT000186,CUST000220,True,round_number_payments,70.6846,True,164,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003041,ACCT000356,CUST000295,True,round_number_payments,70.4621,True,165,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000966,ACCT000352,CUST000295,True,rapid_movement_of_funds,70.438,True,166,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002518,ACCT000273,CUST000205,True,rapid_movement_of_funds,70.1579,True,167,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004345,ACCT000062,CUST000059,False,normal_activity,70.1059,True,168,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001952,ACCT000018,CUST000338,True,rapid_movement_of_funds,70.0693,True,169,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002045,ACCT000169,CUST000380,True,round_number_payments,69.9767,True,170,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000490,ACCT000428,CUST000297,True,round_number_payments,69.8604,True,171,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000869,ACCT000381,CUST000078,True,round_number_payments,69.5924,True,172,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0001102,ACCT000038,CUST000421,True,rapid_movement_of_funds,69.5748,True,173,High,HIGH_VALUE_TRANSACTION; HIGH_RISK_JURISDICTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000154,ACCT000163,CUST000431,True,round_number_payments,69.4538,True,174,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0002761,ACCT000160,CUST000369,True,rapid_movement_of_funds,69.3332,True,175,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001722,ACCT000541,CUST000200,True,round_number_payments,69.0782,True,176,High,ROUND_AMOUNT_PATTERN
TXN0003696,ACCT000228,CUST000053,False,normal_activity,68.8936,True,177,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0000127,ACCT000231,CUST000418,True,rapid_movement_of_funds,68.7877,True,178,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004797,ACCT000314,CUST000484,True,round_number_payments,68.7555,True,179,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0001205,ACCT000531,CUST000439,True,rapid_movement_of_funds,68.6812,True,180,High,HIGH_VALUE_TRANSACTION; NEW_BENEFICIARY_HIGH_VALUE; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000152,ACCT000395,CUST000270,True,rapid_movement_of_funds,68.5996,True,181,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002868,ACCT000053,CUST000329,True,round_number_payments,68.5971,True,182,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0004156,ACCT000126,CUST000347,True,round_number_payments,68.5472,True,183,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0002973,ACCT000204,CUST000216,True,round_number_payments,68.4099,True,184,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003624,ACCT000137,CUST000128,True,rapid_movement_of_funds,68.109,True,185,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004046,ACCT000046,CUST000444,True,round_number_payments,67.9979,True,186,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0001235,ACCT000441,CUST000128,True,rapid_movement_of_funds,67.7551,True,187,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004406,ACCT000551,CUST000208,True,rapid_movement_of_funds,67.6659,True,188,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT
TXN0003912,ACCT000559,CUST000321,True,round_number_payments,67.652,True,189,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0002876,ACCT000173,CUST000477,True,rapid_movement_of_funds,67.4933,True,190,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000791,ACCT000108,CUST000298,True,round_number_payments,67.3399,True,191,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000177,ACCT000100,CUST000386,True,rapid_movement_of_funds,67.1428,True,192,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004126,ACCT000169,CUST000380,True,round_number_payments,67.1294,True,193,High,ROUND_AMOUNT_PATTERN
TXN0001821,ACCT000061,CUST000238,True,round_number_payments,67.0419,True,194,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003446,ACCT000658,CUST000305,True,rapid_movement_of_funds,66.8554,True,195,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004760,ACCT000672,CUST000159,True,round_number_payments,66.7903,True,196,High,ROUND_AMOUNT_PATTERN
TXN0001004,ACCT000692,CUST000024,True,rapid_movement_of_funds,66.3487,True,197,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001532,ACCT000303,CUST000219,True,rapid_movement_of_funds,66.2357,True,198,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001082,ACCT000429,CUST000057,True,round_number_payments,66.2111,True,199,High,ROUND_AMOUNT_PATTERN
TXN0002318,ACCT000537,CUST000292,True,rapid_movement_of_funds,65.9373,True,200,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002391,ACCT000264,CUST000047,True,rapid_movement_of_funds,65.9359,True,201,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004653,ACCT000599,CUST000395,True,round_number_payments,65.888,True,202,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0002330,ACCT000178,CUST000186,True,shared_device_behaviour,65.7244,True,203,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000499,ACCT000494,CUST000328,True,rapid_movement_of_funds,65.4222,True,204,High,HIGH_VALUE_TRANSACTION; HIGH_RISK_JURISDICTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004787,ACCT000021,CUST000219,True,rapid_movement_of_funds,65.1871,True,205,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0001072,ACCT000025,CUST000307,True,shared_device_behaviour,65.1513,True,206,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002888,ACCT000576,CUST000003,True,round_number_payments,64.9203,True,207,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003015,ACCT000010,CUST000442,True,round_number_payments,64.665,True,208,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003045,ACCT000012,CUST000399,True,round_number_payments,64.1854,True,209,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003868,ACCT000603,CUST000244,True,rapid_movement_of_funds,64.0217,True,210,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004796,ACCT000585,CUST000337,True,round_number_payments,63.8322,True,211,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0001960,ACCT000665,CUST000125,True,rapid_movement_of_funds,63.831,True,212,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0003328,ACCT000056,CUST000258,True,round_number_payments,63.7697,True,213,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0002149,ACCT000433,CUST000170,True,round_number_payments,63.6317,True,214,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000452,ACCT000502,CUST000415,True,round_number_payments,63.5005,True,215,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0004283,ACCT000042,CUST000081,True,shared_device_behaviour,63.4474,True,216,High,ACCOUNT_TAKEOVER_SIGNAL
TXN0004621,ACCT000526,CUST000382,True,rapid_movement_of_funds,63.1277,True,217,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004559,ACCT000645,CUST000035,False,normal_activity,62.8476,True,218,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001382,ACCT000073,CUST000120,True,new_beneficiary_risk,62.681,True,219,High,HIGH_RISK_JURISDICTION; NEW_BENEFICIARY_HIGH_VALUE; CROSS_BORDER_TRANSACTION
TXN0001392,ACCT000255,CUST000073,True,rapid_movement_of_funds,62.5999,True,220,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002972,ACCT000142,CUST000144,True,shared_device_behaviour,62.3584,True,221,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001854,ACCT000318,CUST000462,True,round_number_payments,62.023,True,222,High,ROUND_AMOUNT_PATTERN
TXN0001464,ACCT000035,CUST000045,True,round_number_payments,61.6357,True,223,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0002051,ACCT000498,CUST000490,True,round_number_payments,61.3688,True,224,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000563,ACCT000693,CUST000133,True,rapid_movement_of_funds,61.0724,True,225,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002077,ACCT000062,CUST000059,True,new_beneficiary_risk,61.0422,True,226,High,NEW_BENEFICIARY_HIGH_VALUE
TXN0001416,ACCT000003,CUST000018,False,normal_activity,60.6936,True,227,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003747,ACCT000209,CUST000269,False,normal_activity,60.6366,True,228,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003724,ACCT000228,CUST000053,True,shared_device_behaviour,60.2616,True,229,High,ACCOUNT_TAKEOVER_SIGNAL
TXN0004445,ACCT000583,CUST000118,True,rapid_movement_of_funds,60.0187,True,230,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0000027,ACCT000027,CUST000294,False,normal_activity,59.7726,True,231,High,NO_DOMINANT_REASON
TXN0002578,ACCT000052,CUST000178,True,rapid_movement_of_funds,59.7707,True,232,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0002773,ACCT000099,CUST000377,True,round_number_payments,59.5847,True,233,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0003933,ACCT000078,CUST000468,True,round_number_payments,59.5096,True,234,High,ROUND_AMOUNT_PATTERN; CROSS_BORDER_TRANSACTION
TXN0000306,ACCT000255,CUST000073,False,normal_activity,59.4964,True,235,High,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000621,ACCT000067,CUST000111,True,rapid_movement_of_funds,59.3844,True,236,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004892,ACCT000645,CUST000035,False,normal_activity,58.6769,True,237,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001117,ACCT000231,CUST000418,False,normal_activity,58.5984,True,238,High,NO_DOMINANT_REASON
TXN0003168,ACCT000227,CUST000262,True,round_number_payments,58.4904,True,239,High,ROUND_AMOUNT_PATTERN
TXN0001826,ACCT000067,CUST000111,True,shared_device_behaviour,58.4658,True,240,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000812,ACCT000114,CUST000165,False,normal_activity,58.4237,True,241,High,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002608,ACCT000421,CUST000074,True,unusual_amount_spike,58.2996,True,242,High,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001603,ACCT000687,CUST000196,True,shared_device_behaviour,58.0266,True,243,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004583,ACCT000317,CUST000204,False,normal_activity,57.9189,True,244,High,CROSS_BORDER_TRANSACTION
TXN0003949,ACCT000187,CUST000380,True,rapid_movement_of_funds,57.7793,True,245,High,HIGH_VALUE_TRANSACTION; RAPID_MOVEMENT; CROSS_BORDER_TRANSACTION
TXN0004582,ACCT000246,CUST000011,True,shared_device_behaviour,57.705,True,246,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004505,ACCT000137,CUST000128,False,normal_activity,57.5036,True,247,High,DEVICE_RISK_SIGNAL
TXN0004717,ACCT000336,CUST000428,False,normal_activity,57.2838,True,248,High,NO_DOMINANT_REASON
TXN0001664,ACCT000360,CUST000349,True,shared_device_behaviour,57.1726,True,249,High,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001124,ACCT000323,CUST000437,True,shared_device_behaviour,57.1667,True,250,High,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004816,ACCT000625,CUST000070,True,shared_device_behaviour,57.0408,True,251,Medium,ACCOUNT_TAKEOVER_SIGNAL
TXN0002068,ACCT000309,CUST000242,False,normal_activity,56.785,True,252,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003303,ACCT000311,CUST000334,True,unusual_amount_spike,56.5381,True,253,Medium,CROSS_BORDER_TRANSACTION
TXN0003099,ACCT000699,CUST000080,True,unusual_amount_spike,56.346,True,254,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0002264,ACCT000418,CUST000124,True,account_takeover_style_behaviour,56.102,True,255,Medium,ACCOUNT_TAKEOVER_SIGNAL; DEVICE_RISK_SIGNAL
TXN0002676,ACCT000526,CUST000382,False,normal_activity,56.006,True,256,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002498,ACCT000378,CUST000123,False,normal_activity,55.7507,True,257,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001984,ACCT000438,CUST000287,False,normal_activity,55.6178,True,258,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003146,ACCT000108,CUST000298,True,unusual_amount_spike,55.4545,True,259,Medium,HIGH_VALUE_TRANSACTION; CROSS_BORDER_TRANSACTION
TXN0002421,ACCT000468,CUST000304,False,normal_activity,55.4034,True,260,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0000931,ACCT000252,CUST000109,False,normal_activity,55.1946,True,261,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001045,ACCT000625,CUST000070,False,normal_activity,55.126,True,262,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004282,ACCT000474,CUST000031,True,unusual_amount_spike,54.9618,True,263,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0004992,ACCT000180,CUST000023,False,normal_activity,54.7535,True,264,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003067,ACCT000108,CUST000298,False,normal_activity,54.6844,True,265,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001712,ACCT000420,CUST000458,True,unusual_amount_spike,54.6758,True,266,Medium,CROSS_BORDER_TRANSACTION
TXN0002095,ACCT000244,CUST000229,True,shared_device_behaviour,54.4512,True,267,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0000416,ACCT000454,CUST000327,True,new_beneficiary_risk,54.1634,True,268,Medium,HIGH_RISK_JURISDICTION; NEW_BENEFICIARY_HIGH_VALUE; CROSS_BORDER_TRANSACTION
TXN0002653,ACCT000692,CUST000024,True,shared_device_behaviour,54.1531,True,269,Medium,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000419,ACCT000027,CUST000294,False,normal_activity,54.0565,True,270,Medium,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002978,ACCT000658,CUST000305,False,normal_activity,54.0086,True,271,Medium,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001270,ACCT000361,CUST000258,True,unusual_amount_spike,54.0011,True,272,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003185,ACCT000216,CUST000216,False,normal_activity,53.9329,True,273,Medium,NO_DOMINANT_REASON
TXN0001332,ACCT000515,CUST000268,True,mule_account_style_behaviour,53.8621,True,274,Medium,HIGH_RISK_JURISDICTION; MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004461,ACCT000283,CUST000442,False,normal_activity,53.7845,True,275,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001848,ACCT000216,CUST000216,False,normal_activity,53.7828,True,276,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003070,ACCT000062,CUST000059,True,account_takeover_style_behaviour,53.6737,True,277,Medium,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002991,ACCT000288,CUST000306,True,unusual_amount_spike,53.6592,True,278,Medium,CROSS_BORDER_TRANSACTION
TXN0000589,ACCT000336,CUST000428,False,normal_activity,53.6371,True,279,Medium,CROSS_BORDER_TRANSACTION
TXN0001669,ACCT000023,CUST000376,False,normal_activity,53.6037,True,280,Medium,NO_DOMINANT_REASON
TXN0000535,ACCT000625,CUST000070,False,normal_activity,53.5495,True,281,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002638,ACCT000051,CUST000302,True,mule_account_style_behaviour,53.3566,True,282,Medium,MULE_ACTIVITY_SIGNAL
TXN0003417,ACCT000228,CUST000053,False,normal_activity,53.3129,True,283,Medium,NO_DOMINANT_REASON
TXN0004117,ACCT000594,CUST000231,True,unusual_amount_spike,53.2065,True,284,Medium,HIGH_VALUE_TRANSACTION; CROSS_BORDER_TRANSACTION
TXN0004799,ACCT000216,CUST000216,False,normal_activity,53.1558,True,285,Medium,CROSS_BORDER_TRANSACTION
TXN0000790,ACCT000454,CUST000327,False,normal_activity,53.1208,True,286,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002979,ACCT000474,CUST000031,False,normal_activity,53.0966,True,287,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0002069,ACCT000336,CUST000428,True,mule_account_style_behaviour,52.9531,True,288,Medium,MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003141,ACCT000183,CUST000191,False,normal_activity,52.7434,True,289,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0004578,ACCT000604,CUST000049,False,normal_activity,52.7046,True,290,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0002164,ACCT000582,CUST000190,False,normal_activity,52.6557,True,291,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001787,ACCT000421,CUST000074,True,mule_account_style_behaviour,52.5638,True,292,Medium,MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004425,ACCT000621,CUST000116,True,shared_device_behaviour,52.5624,True,293,Medium,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003100,ACCT000164,CUST000226,False,normal_activity,52.3124,True,294,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0000659,ACCT000679,CUST000400,False,normal_activity,52.2286,True,295,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0001445,ACCT000684,CUST000459,False,normal_activity,52.061,True,296,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003490,ACCT000302,CUST000192,True,shared_device_behaviour,51.9212,True,297,Medium,ACCOUNT_TAKEOVER_SIGNAL
TXN0001545,ACCT000495,CUST000067,True,shared_device_behaviour,51.8594,True,298,Medium,ACCOUNT_TAKEOVER_SIGNAL
TXN0000066,ACCT000220,CUST000229,False,normal_activity,51.8409,True,299,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0004495,ACCT000027,CUST000294,False,normal_activity,51.8283,True,300,Medium,CROSS_BORDER_TRANSACTION
TXN0002458,ACCT000242,CUST000311,False,normal_activity,51.8125,True,301,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003971,ACCT000418,CUST000124,False,normal_activity,51.7808,True,302,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0004192,ACCT000414,CUST000079,False,normal_activity,51.6695,True,303,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0002058,ACCT000173,CUST000477,True,mule_account_style_behaviour,51.6381,True,304,Medium,MULE_ACTIVITY_SIGNAL
TXN0001702,ACCT000296,CUST000103,True,account_takeover_style_behaviour,51.3809,True,305,Medium,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004643,ACCT000323,CUST000437,False,normal_activity,51.3621,True,306,Medium,NO_DOMINANT_REASON
TXN0003316,ACCT000282,CUST000074,False,normal_activity,51.2838,True,307,Medium,CROSS_BORDER_TRANSACTION
TXN0002282,ACCT000378,CUST000123,False,normal_activity,51.2761,True,308,Medium,NO_DOMINANT_REASON
TXN0000553,ACCT000604,CUST000049,False,normal_activity,51.1743,True,309,Medium,NO_DOMINANT_REASON
TXN0003562,ACCT000112,CUST000123,True,unusual_amount_spike,51.1371,True,310,Medium,CROSS_BORDER_TRANSACTION
TXN0000813,ACCT000003,CUST000018,False,normal_activity,51.08,True,311,Medium,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0004039,ACCT000645,CUST000035,False,normal_activity,50.9712,True,312,Medium,DEVICE_RISK_SIGNAL
TXN0003083,ACCT000604,CUST000049,False,normal_activity,50.9261,True,313,Medium,NO_DOMINANT_REASON
TXN0002236,ACCT000468,CUST000304,False,normal_activity,50.8195,True,314,Medium,HIGH_RISK_JURISDICTION; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000278,ACCT000264,CUST000047,False,normal_activity,50.6877,True,315,Medium,NO_DOMINANT_REASON
TXN0002255,ACCT000321,CUST000307,False,normal_activity,50.6756,True,316,Medium,CROSS_BORDER_TRANSACTION
TXN0000919,ACCT000039,CUST000409,True,mule_account_style_behaviour,50.6558,True,317,Medium,HIGH_RISK_JURISDICTION; MULE_ACTIVITY_SIGNAL
TXN0002797,ACCT000396,CUST000400,True,shared_device_behaviour,50.5115,True,318,Medium,HIGH_RISK_JURISDICTION; ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001606,ACCT000184,CUST000217,True,account_takeover_style_behaviour,50.4983,True,319,Medium,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
