transaction_id,account_id,customer_id,fraud_probability,fraud_prediction,aml_risk_score,aml_risk_band,priority_score,priority_band,priority_reasons,recommended_action
TXN0004256,ACCT000043,CUST000150,0.01505712763470375,0,8,Info,5.08,Info,No immediate priority indicators,No immediate action
TXN0004831,ACCT000152,CUST000370,0.014568031003133345,0,8,Info,5.06,Info,No immediate priority indicators,No immediate action
TXN0002234,ACCT000557,CUST000003,0.014513070442787324,0,8,Info,5.05,Info,No immediate priority indicators,No immediate action
TXN0000465,ACCT000445,CUST000127,0.013152861501221089,0,8,Info,4.99,Info,No immediate priority indicators,No immediate action
TXN0004721,ACCT000041,CUST000143,0.012950863502567696,0,8,Info,4.98,Info,No immediate priority indicators,No immediate action
TXN0003928,ACCT000504,CUST000298,0.012904776892502466,0,8,Info,4.98,Info,No immediate priority indicators,No immediate action
TXN0000039,ACCT000494,CUST000328,0.012880565008944111,0,8,Info,4.98,Info,No immediate priority indicators,No immediate action
TXN0004496,ACCT000428,CUST000297,0.11055606270535066,0,0,Info,4.98,Info,No immediate priority indicators,No immediate action
TXN0002426,ACCT000626,CUST000123,0.012756650942431176,0,8,Info,4.97,Info,No immediate priority indicators,No immediate action
TXN0002371,ACCT000388,CUST000085,0.012247446218549441,0,8,Info,4.95,Info,No immediate priority indicators,No immediate action
TXN0002010,ACCT000472,CUST000121,0.011275522957735618,0,8,Info,4.91,Info,No immediate priority indicators,No immediate action
TXN0001146,ACCT000091,CUST000041,0.010917576213911089,0,8,Info,4.89,Info,No immediate priority indicators,No immediate action
TXN0000024,ACCT000410,CUST000259,0.010479530660245174,0,8,Info,4.87,Info,No immediate priority indicators,No immediate action
TXN0001909,ACCT000292,CUST000045,0.005500361178829083,0,8,Info,4.65,Info,No immediate priority indicators,No immediate action
TXN0001993,ACCT000241,CUST000376,0.10248122810191912,0,0,Info,4.61,Info,No immediate priority indicators,No immediate action
TXN0000539,ACCT000426,CUST000051,0.10082936018127416,0,0,Info,4.54,Info,No immediate priority indicators,No immediate action
TXN0003763,ACCT000620,CUST000135,0.0026255103384111265,0,8,Info,4.52,Info,No immediate priority indicators,No immediate action
TXN0004300,ACCT000591,CUST000106,0.09646968143525975,0,0,Info,4.34,Info,No immediate priority indicators,No immediate action
TXN0001177,ACCT000475,CUST000482,0.09644344718402405,0,0,Info,4.34,Info,No immediate priority indicators,No immediate action
TXN0000142,ACCT000319,CUST000197,0.09546051159263365,0,0,Info,4.3,Info,No immediate priority indicators,No immediate action
TXN0000777,ACCT000375,CUST000356,0.09305875727708618,0,0,Info,4.19,Info,No immediate priority indicators,No immediate action
TXN0001425,ACCT000647,CUST000270,0.08775293988720141,0,0,Info,3.95,Info,No immediate priority indicators,No immediate action
TXN0003248,ACCT000008,CUST000041,0.08586150185463563,0,0,Info,3.86,Info,No immediate priority indicators,No immediate action
TXN0003438,ACCT000073,CUST000120,0.08464873514320599,0,0,Info,3.81,Info,No immediate priority indicators,No immediate action
TXN0001234,ACCT000539,CUST000218,0.08259827972915015,0,0,Info,3.72,Info,No immediate priority indicators,No immediate action
TXN0001155,ACCT000089,CUST000405,0.08149805445573328,0,0,Info,3.67,Info,No immediate priority indicators,No immediate action
TXN0004808,ACCT000182,CUST000394,0.0812858629492329,0,0,Info,3.66,Info,No immediate priority indicators,No immediate action
TXN0001243,ACCT000651,CUST000006,0.07741741075053941,0,0,Info,3.48,Info,No immediate priority indicators,No immediate action
TXN0000608,ACCT000429,CUST000057,0.07668020939329888,0,0,Info,3.45,Info,No immediate priority indicators,No immediate action
TXN0003558,ACCT000196,CUST000033,0.07661600887392322,0,0,Info,3.45,Info,No immediate priority indicators,No immediate action
TXN0002566,ACCT000227,CUST000262,0.07663142656200612,0,0,Info,3.45,Info,No immediate priority indicators,No immediate action
TXN0003305,ACCT000352,CUST000295,0.07646670154507305,0,0,Info,3.44,Info,No immediate priority indicators,No immediate action
TXN0000002,ACCT000072,CUST000346,0.07562112649943263,0,0,Info,3.4,Info,No immediate priority indicators,No immediate action
TXN0004788,ACCT000249,CUST000462,0.07333968776186299,0,0,Info,3.3,Info,No immediate priority indicators,No immediate action
TXN0002278,ACCT000252,CUST000109,0.07233233993698479,0,0,Info,3.25,Info,No immediate priority indicators,No immediate action
TXN0001254,ACCT000585,CUST000337,0.07129748362202043,0,0,Info,3.21,Info,No immediate priority indicators,No immediate action
TXN0004455,ACCT000092,CUST000290,0.0697439523816586,0,0,Info,3.14,Info,No immediate priority indicators,No immediate action
TXN0004037,ACCT000539,CUST000218,0.0695007887337252,0,0,Info,3.13,Info,No immediate priority indicators,No immediate action
TXN0004768,ACCT000129,CUST000223,0.0693296726327907,0,0,Info,3.12,Info,No immediate priority indicators,No immediate action
TXN0003893,ACCT000487,CUST000457,0.06857694477354732,0,0,Info,3.09,Info,No immediate priority indicators,No immediate action
TXN0002848,ACCT000506,CUST000123,0.06778322140448828,0,0,Info,3.05,Info,No immediate priority indicators,No immediate action
TXN0004882,ACCT000092,CUST000290,0.06711896781412355,0,0,Info,3.02,Info,No immediate priority indicators,No immediate action
TXN0004059,ACCT000361,CUST000258,0.06561971940964101,0,0,Info,2.95,Info,No immediate priority indicators,No immediate action
TXN0003232,ACCT000677,CUST000373,0.06534537355866704,0,0,Info,2.94,Info,No immediate priority indicators,No immediate action
TXN0003309,ACCT000499,CUST000377,0.06338454045625401,0,0,Info,2.85,Info,No immediate priority indicators,No immediate action
TXN0002557,ACCT000129,CUST000223,0.06321978867377465,0,0,Info,2.84,Info,No immediate priority indicators,No immediate action
TXN0003472,ACCT000668,CUST000391,0.06295253043182937,0,0,Info,2.83,Info,No immediate priority indicators,No immediate action
TXN0000784,ACCT000083,CUST000355,0.06014474255197161,0,0,Info,2.71,Info,No immediate priority indicators,No immediate action
TXN0001739,ACCT000395,CUST000270,0.059987046939835406,0,0,Info,2.7,Info,No immediate priority indicators,No immediate action
TXN0004224,ACCT000201,CUST000312,0.05981067324542838,0,0,Info,2.69,Info,No immediate priority indicators,No immediate action
TXN0003627,ACCT000529,CUST000265,0.05836118244339969,0,0,Info,2.63,Info,No immediate priority indicators,No immediate action
TXN0003786,ACCT000654,CUST000169,0.058153788780999305,0,0,Info,2.62,Info,No immediate priority indicators,No immediate action
TXN0004325,ACCT000166,CUST000232,0.057261063108418914,0,0,Info,2.58,Info,No immediate priority indicators,No immediate action
TXN0002702,ACCT000026,CUST000051,0.056828931100744655,0,0,Info,2.56,Info,No immediate priority indicators,No immediate action
TXN0004557,ACCT000652,CUST000454,0.05618466140378922,0,0,Info,2.53,Info,No immediate priority indicators,No immediate action
TXN0000951,ACCT000630,CUST000187,0.05372565064038236,0,0,Info,2.42,Info,No immediate priority indicators,No immediate action
TXN0000988,ACCT000387,CUST000496,0.05344555136679052,0,0,Info,2.41,Info,No immediate priority indicators,No immediate action
TXN0000332,ACCT000093,CUST000264,0.05268530320631986,0,0,Info,2.37,Info,No immediate priority indicators,No immediate action
TXN0003217,ACCT000668,CUST000391,0.052245596085212245,0,0,Info,2.35,Info,No immediate priority indicators,No immediate action
TXN0000012,ACCT000410,CUST000259,0.0514008264424832,0,0,Info,2.31,Info,No immediate priority indicators,No immediate action
TXN0003261,ACCT000041,CUST000143,0.050985955230230855,0,0,Info,2.29,Info,No immediate priority indicators,No immediate action
TXN0003894,ACCT000596,CUST000322,0.048842255681240884,0,0,Info,2.2,Info,No immediate priority indicators,No immediate action
TXN0000767,ACCT000163,CUST000431,0.047441874016491595,0,0,Info,2.13,Info,No immediate priority indicators,No immediate action
TXN0001171,ACCT000549,CUST000088,0.044641026541790654,0,0,Info,2.01,Info,No immediate priority indicators,No immediate action
TXN0004679,ACCT000450,CUST000253,0.042986797864512975,0,0,Info,1.93,Info,No immediate priority indicators,No immediate action
TXN0003977,ACCT000464,CUST000140,0.04218762085002208,0,0,Info,1.9,Info,No immediate priority indicators,No immediate action
TXN0003909,ACCT000349,CUST000302,0.04083836471387554,0,0,Info,1.84,Info,No immediate priority indicators,No immediate action
TXN0001310,ACCT000525,CUST000245,0.04045398345124672,0,0,Info,1.82,Info,No immediate priority indicators,No immediate action
TXN0003405,ACCT000107,CUST000226,0.04011548782938618,0,0,Info,1.81,Info,No immediate priority indicators,No immediate action
TXN0001511,ACCT000449,CUST000468,0.03974117268789174,0,0,Info,1.79,Info,No immediate priority indicators,No immediate action
TXN0004198,ACCT000554,CUST000134,0.03939092026374002,0,0,Info,1.77,Info,No immediate priority indicators,No immediate action
TXN0001289,ACCT000289,CUST000273,0.03792375716370139,0,0,Info,1.71,Info,No immediate priority indicators,No immediate action
TXN0000215,ACCT000427,CUST000372,0.0376697927006645,0,0,Info,1.7,Info,No immediate priority indicators,No immediate action
TXN0004275,ACCT000247,CUST000217,0.03615429395647358,0,0,Info,1.63,Info,No immediate priority indicators,No immediate action
TXN0000742,ACCT000051,CUST000302,0.03561389813705237,0,0,Info,1.6,Info,No immediate priority indicators,No immediate action
TXN0002355,ACCT000687,CUST000196,0.03516294900702369,0,0,Info,1.58,Info,No immediate priority indicators,No immediate action
TXN0001220,ACCT000132,CUST000280,0.033124695852655726,0,0,Info,1.49,Info,No immediate priority indicators,No immediate action
TXN0002322,ACCT000343,CUST000278,0.030931057120122573,0,0,Info,1.39,Info,No immediate priority indicators,No immediate action
TXN0004911,ACCT000050,CUST000378,0.02947549122255556,0,0,Info,1.33,Info,No immediate priority indicators,No immediate action
TXN0004214,ACCT000536,CUST000046,0.02935822526467912,0,0,Info,1.32,Info,No immediate priority indicators,No immediate action
TXN0001788,ACCT000185,CUST000272,0.028662750182673877,0,0,Info,1.29,Info,No immediate priority indicators,No immediate action
TXN0002182,ACCT000341,CUST000390,0.028213057179465324,0,0,Info,1.27,Info,No immediate priority indicators,No immediate action
TXN0004243,ACCT000086,CUST000370,0.027989391225446015,0,0,Info,1.26,Info,No immediate priority indicators,No immediate action
TXN0002153,ACCT000624,CUST000221,0.027688294317572918,0,0,Info,1.25,Info,No immediate priority indicators,No immediate action
TXN0004780,ACCT000528,CUST000350,0.027097512618064562,0,0,Info,1.22,Info,No immediate priority indicators,No immediate action
TXN0000781,ACCT000008,CUST000041,0.026660824808672927,0,0,Info,1.2,Info,No immediate priority indicators,No immediate action
TXN0002231,ACCT000514,CUST000295,0.026086437577633192,0,0,Info,1.17,Info,No immediate priority indicators,No immediate action
TXN0004665,ACCT000089,CUST000405,0.025935349195048907,0,0,Info,1.17,Info,No immediate priority indicators,No immediate action
TXN0001056,ACCT000031,CUST000296,0.025031727845697557,0,0,Info,1.13,Info,No immediate priority indicators,No immediate action
TXN0003293,ACCT000239,CUST000113,0.024463905014447195,0,0,Info,1.1,Info,No immediate priority indicators,No immediate action
TXN0002170,ACCT000221,CUST000490,0.023447854301061537,0,0,Info,1.06,Info,No immediate priority indicators,No immediate action
TXN0000645,ACCT000225,CUST000108,0.0228346338174689,0,0,Info,1.03,Info,No immediate priority indicators,No immediate action
TXN0003741,ACCT000554,CUST000134,0.021134603751165652,0,0,Info,0.95,Info,No immediate priority indicators,No immediate action
TXN0002359,ACCT000449,CUST000468,0.020593592152232602,0,0,Info,0.93,Info,No immediate priority indicators,No immediate action
TXN0004104,ACCT000681,CUST000196,0.01983768686793241,0,0,Info,0.89,Info,No immediate priority indicators,No immediate action
TXN0002569,ACCT000601,CUST000104,0.019273091182940866,0,0,Info,0.87,Info,No immediate priority indicators,No immediate action
TXN0002725,ACCT000649,CUST000049,0.01859770374937181,0,0,Info,0.84,Info,No immediate priority indicators,No immediate action
TXN0002514,ACCT000251,CUST000441,0.017459629507447755,0,0,Info,0.79,Info,No immediate priority indicators,No immediate action
TXN0002555,ACCT000192,CUST000294,0.015913298951110735,0,0,Info,0.72,Info,No immediate priority indicators,No immediate action
TXN0003063,ACCT000203,CUST000139,0.01595343518855958,0,0,Info,0.72,Info,No immediate priority indicators,No immediate action
TXN0003680,ACCT000343,CUST000278,0.01519150823454954,0,0,Info,0.68,Info,No immediate priority indicators,No immediate action
TXN0001688,ACCT000427,CUST000372,0.013417590339293836,0,0,Info,0.6,Info,No immediate priority indicators,No immediate action
TXN0001282,ACCT000225,CUST000108,0.009808879722306554,0,0,Info,0.44,Info,No immediate priority indicators,No immediate action
